TTD	ConcludedLocation	ActualLocation
237	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
387	Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
528	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
293	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
323	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
641	Vector3r(2.0, 5.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
461	Vector3r(7.0, 8.0, 0.0)	Vector3r(7.0, 8.0, 0.0)
614	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
1179	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
1078	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
689	Vector3r(7.0, 5.0, 0.0)	Vector3r(6.0, 5.0, 0.0)
391	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
342	Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
772	Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
661	Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
729	Vector3r(8.0, 2.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
976	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
349	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
1313	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
625	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
323	Vector3r(7.0, 8.0, 0.0)	Vector3r(7.0, 8.0, 0.0)
313	Vector3r(8.0, 3.0, 0.0)	Vector3r(8.0, 3.0, 0.0)
669	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
410	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
460	Vector3r(1.0, 2.0, 0.0)	Vector3r(1.0, 2.0, 0.0)
425	Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
592	Vector3r(4.0, 6.0, 0.0)	Vector3r(4.0, 6.0, 0.0)
367	Vector3r(8.0, 2.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
