TTD	ConcludedLocation	ActualLocation
620	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
1071	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
341	Vector3r(1.0, 0.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
619	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
473	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
628	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
714	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
711	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
623	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
666	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
405	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
489	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
888	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
807	Vector3r(3.0, 6.0, 0.0)	Vector3r(3.0, 6.0, 0.0)
866	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
607	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
814	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
571	Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
448	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
495	Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
716	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
579	Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
412	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
420	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
